comp_code,year,sales,asset,debt,ebitda,rd,ni,wc_sec1,wc_sec2,wc_total,active
3676,2013,10138,7161,3394,2005,0,1088,223,0,223,0
3676,2014,13285,8273,4104,1955,0,540,223,0,223,0
3677,2012,4231,1716,1018,357,0,187,287,0,287,1
3677,2013,4551,1898,637,377,0,204,285,0,285,1
3677,2014,5407,2347,862,465,0,279,245,0,245,1
3681,2013,2525,5030,1273,680,8,230,667,0,667,1
3681,2014,4681,6258,1857,964,12,262,717,30,747,1
3681,2015,6084,10156,5554,1186,9,94,646,30,676,1
3682,2013,1172,2356,402,484,74,255,354,25,379,0
3682,2014,1369,2728,484,571,94,319,422,18,440,0
3683,2013,7470,3933,2346,538,9,191,359,40,399,1
3683,2014,8850,5246,2553,845,17,387,372,37,409,1
3683,2015,9296,5165,2015,1048,17,429,319,37,356,1
3687,2013,2938,1894,512,469,152,274,417,49,466,0
3687,2014,3582,2543,700,642,204,447,288,30,318,0
3690,2013,1360,1029,223,273,0,138,442,0,442,0
3690,2014,1437,1250,214,373,0,231,453,0,453,0
3694,2014,2150,2396,678,418,770,243,933,104,1037,0
3697,2013,2151,1531,475,165,27,150,384,15,399,0
3697,2014,3289,2225,708,372,0,195,370,9,379,0
3698,2013,1145,1246,274,227,74,142,270,130,400,0
3698,2014,1196,1730,260,282,69,161,84,124,208,0
3710,2002,1157,1316,213,217,147,85,221,106,327,1
3710,2003,1449,1493,262,339,49,149,234,110,344,1
3710,2004,1992,1903,425,503,58,268,346,102,448,1
3710,2005,2572,2311,545,669,35,291,395,106,501,1
3710,2006,2875,2675,583,738,72,346,425,187,612,1
3710,2007,3254,3001,606,707,100,363,463,192,655,1
3710,2008,3923,3528,816,805,46,351,471,134,605,1
3710,2009,4570,3971,935,900,30,358,464,114,578,1
3710,2010,4739,4381,1019,854,52,317,473,161,634,1
3710,2011,4858,4782,1304,994,45,159,483,118,601,1
3710,2012,4312,4596,919,801,37,264,513,153,666,1
3710,2013,4318,5151,1148,789,20,380,506,68,574,1
3710,2014,4295,5129,856,625,15,296,506,51,557,1
3712,2002,1296,1748,583,349,14,173,186,26,212,1
3712,2003,1556,2010,649,428,10,233,62,19,81,1
3712,2004,1489,2017,521,354,0,175,99,19,118,1
3712,2005,2079,2774,935,750,1,395,109,11,120,1
3712,2006,2349,2791,680,888,0,474,108,11,119,1
3712,2007,2398,3153,806,909,3,489,107,13,120,1
3712,2008,1650,2862,715,198,51,-23,78,17,95,1
3712,2009,1850,3050,848,318,175,138,83,17,100,1
3712,2010,1619,2903,636,198,135,54,85,20,105,1
3712,2011,1549,3044,734,249,47,124,101,17,118,1
3712,2012,1640,3165,724,374,28,212,124,16,140,1
3712,2013,1830,3526,882,543,10,285,126,16,142,1
3712,2014,2341,3228,1020,707,10,393,126,16,142,1
3724,2003,3512,2161,884,740,2,396,151,35,186,1
3724,2004,4529,2515,781,809,5,450,61,35,96,1
3724,2005,4794,2721,564,738,3,415,100,35,135,1
3724,2006,6982,3918,1134,1192,12,658,100,40,140,1
3724,2007,8823,5403,1074,1466,22,788,100,40,140,1
3724,2008,7403,5111,609,631,19,298,100,40,140,1
3724,2009,5159,5120,573,258,18,97,99,40,139,1
3724,2010,5491,5369,703,404,23,173,142,40,182,1
3724,2011,5567,5307,685,311,3,36,98,42,140,1
3724,2012,5572,5581,863,419,4,149,99,42,141,1
3724,2013,5209,5419,567,357,6,82,90,42,132,1
3724,2014,6340,6337,1222,654,5,347,83,42,125,1
3727,2003,3934,8153,1208,1408,97,899,853,1512,2365,1
3727,2004,3679,13308,993,960,188,-1594,701,156,857,1
3727,2005,5028,23859,1751,1243,424,-3314,686,235,921,1
3727,2006,6588,23728,2761,1076,866,-1609,1110,249,1359,1
3727,2007,6763,14949,1345,779,531,-7016,1062,192,1254,1
3727,2008,5196,14073,989,1077,387,110,3295,168,3463,1
3727,2009,3537,12660,686,-239,375,-1424,2985,248,3233,1
3727,2010,9447,15355,1473,1164,161,334,3435,179,3614,1
3727,2011,10502,15387,1843,1811,133,510,3350,124,3474,1
3727,2012,7500,12581,2273,-648,208,-3371,455,120,575,1
3727,2013,5775,9721,2164,-1012,152,-2997,347,71,418,1
3727,2014,2173,5964,1509,-1421,186,-3312,214,11,225,1
3727,2015,1533,2741,938,-2229,0,-2903,310,2,312,1
3733,2003,3505,4355,731,1187,34,585,173,114,287,1
3733,2004,3426,4414,627,682,48,338,218,88,306,1
3733,2005,5893,6845,2206,1960,44,1037,223,34,257,1
3733,2006,6181,6418,1000,1755,31,995,229,34,263,1
3733,2007,5058,6745,983,1284,131,692,256,36,292,1
3733,2008,5225,7131,1157,1066,249,450,240,31,271,1
3733,2009,7932,8593,1787,1989,327,1067,238,32,270,1
3733,2010,7619,9502,2155,1487,381,797,216,30,246,1
3733,2011,10586,10615,1858,2558,457,1398,241,34,275,1
3733,2012,10129,11483,1542,2446,473,1483,226,34,260,1
3733,2013,13881,14562,3088,3324,375,2008,226,34,260,1
3733,2014,14512,15425,2109,3077,411,1927,230,26,256,1
3741,2003,2813,3160,791,548,41,274,227,248,475,1
3741,2004,2374,3640,499,197,56,66,329,1090,1419,1
3741,2005,2407,3790,560,260,30,136,340,886,1226,1
3741,2006,2831,3971,577,417,67,219,270,767,1037,1
3741,2007,2474,3873,476,145,127,72,262,908,1170,1
3741,2008,2667,4104,665,184,96,107,268,643,911,1
3741,2009,2825,4113,596,219,77,116,268,511,779,1
3741,2010,2690,3972,461,189,99,80,244,584,828,1
3741,2011,3084,4374,725,377,137,243,229,501,730,1
3741,2012,3818,4830,855,789,43,407,215,429,644,1
3741,2013,4250,5012,709,741,74,428,209,287,496,1
3741,2014,4100,5580,943,690,54,450,213,302,515,1
3742,2004,996,924,296,94,0,43,77,1,78,1
3742,2005,634,1676,526,-178,0,-116,107,1,108,1
3742,2006,910,3284,1325,57,0,-218,104,1,105,1
3742,2007,1182,1288,1181,-83,0,-1758,120,0,120,1
3742,2008,544,530,370,-132,0,2,85,0,85,1
3742,2009,284,316,206,-186,0,-238,84,0,84,1
3742,2010,614,434,272,-77,0,-100,89,0,89,1
3742,2011,493,362,67,18,0,132,80,0,80,1
3742,2012,1143,869,540,80,0,32,75,0,75,1
3742,2013,1693,1044,703,76,6,9,91,0,91,1
3742,2014,2004,1286,841,207,12,104,104,24,128,1
3744,2004,3848,1944,358,267,69,331,106,157,263,1
3744,2005,4247,2858,986,293,66,222,119,220,339,1
3744,2006,5126,5551,2838,177,76,-185,198,145,343,1
3744,2007,5852,5556,2989,491,30,-52,116,125,241,1
3744,2008,5815,4985,2798,409,92,-101,150,153,303,1
3744,2009,5481,4213,2092,334,241,-33,172,141,313,1
3744,2010,4988,3233,1515,31,278,-312,148,132,280,1
3744,2011,5111,2776,1329,138,199,-248,148,132,280,1
3744,2012,5931,2974,1545,237,321,-50,233,104,337,1
3744,2013,6565,3195,1539,297,311,99,131,95,226,1
3744,2014,7350,3652,2037,115,502,17,129,122,251,1
3744,2015,9363,5643,4229,-46,648,-186,113,122,235,1
3747,2003,1715,2672,373,639,49,349,376,22,398,1
3747,2004,2873,3608,913,686,728,388,327,63,390,1
3747,2005,3853,7176,2535,977,728,409,179,29,208,1
3747,2006,3417,8408,4542,-273,827,-653,265,32,297,1
3747,2007,4971,8410,4458,831,315,-327,229,31,260,1
3747,2008,5386,6439,3590,656,263,-222,222,38,260,1
3747,2009,3857,4769,2620,331,107,-920,90,29,119,1
3747,2010,3335,3579,1237,627,26,173,141,30,171,1
3747,2011,2811,3108,759,186,46,8,97,25,122,1
3747,2012,2726,3131,877,-4,113,-128,72,66,138,1
3747,2013,2464,2748,648,-17,147,-120,114,46,160,1
3747,2014,2460,2327,570,-97,324,-331,111,53,164,1
3753,2004,1250,973,249,57,12,-16,182,38,220,1
3753,2005,1843,2367,1632,53,89,9,107,58,165,1
3753,2006,3072,2489,1953,33,100,-176,78,78,156,1
3753,2007,3514,1730,1433,112,20,-313,77,46,123,1
3753,2008,3022,1750,1708,-212,27,-254,77,74,151,1
3753,2009,2512,908,1359,-362,49,-493,118,174,292,1
3753,2010,1373,1154,1077,NULL,81,-378,77,115,192,1
3753,2011,915,835,1052,-279,52,-295,77,50,127,1
3753,2012,997,1219,1093,-135,50,-206,76,19,95,1
3753,2013,1911,1473,914,181,31,152,75,19,94,1
3753,2014,1592,1446,972,-52,80,-85,75,22,97,1
3756,2002,1314,1007,68,85,0,35,161,0,161,1
3756,2003,1454,1136,126,195,0,71,322,0,322,1
3756,2004,1615,1669,150,248,0,73,315,0,315,1
3756,2005,788,2627,921,96,0,48,403,0,403,1
3756,2006,3664,3278,874,496,0,148,236,0,236,1
3756,2007,3809,3435,831,656,0,220,292,0,292,1
3756,2008,3789,3347,809,477,0,46,248,0,248,1
3756,2009,3157,3650,1458,-31,0,-219,250,0,250,1
3756,2010,4447,3740,1429,507,0,244,253,0,253,1
3756,2011,6333,5574,2885,698,2,425,321,38,359,1
3756,2012,9411,6039,2777,1072,31,593,328,38,366,1
3756,2013,9987,6601,2836,1251,34,582,360,38,398,1
3756,2014,12781,12275,7111,1346,0,590,384,0,384,1
3762,2004,6597,5045,2083,752,9,279,184,159,343,1
3762,2005,8123,6037,2743,942,8,326,184,158,342,1
3762,2006,9949,7607,3725,1215,11,557,184,155,339,1
3762,2007,11612,9644,5138,1376,13,526,177,163,340,1
3762,2008,13439,10483,5666,1187,9,360,177,163,340,1
3762,2009,14248,11675,6590,1286,17,336,196,174,370,1
3762,2010,15203,10935,5773,1279,18,186,210,174,384,1
3762,2011,15280,11470,5966,1616,15,431,236,200,436,1
3762,2012,16732,12212,6257,1850,22,629,238,200,438,1
3762,2013,17353,13170,6918,1793,24,793,237,201,438,1
3762,2014,18418,14227,7776,1741,26,585,253,215,468,1
3763,2004,2290,2895,684,768,128,399,115,96,211,1
3763,2005,2705,3503,862,941,288,493,123,46,169,1
3763,2006,2510,3796,782,808,274,515,102,44,146,1
3763,2007,3611,4956,1330,1355,106,724,91,31,122,1
3763,2008,3614,4441,748,845,161,423,86,36,122,1
3763,2009,3043,4825,881,840,58,461,90,41,131,1
3763,2010,3165,5351,1030,1118,104,587,90,47,137,1
3763,2011,3410,5963,1176,1229,156,613,80,45,125,1
3763,2012,3429,6096,992,957,449,563,41,46,87,1
3763,2013,3544,6607,1108,1078,283,582,60,46,106,1
3763,2014,3516,7233,1163,1291,29,747,65,47,112,1
3766,2004,5070,4071,964,359,0,201,172,6,178,1
3766,2005,5134,4039,836,310,0,154,161,6,167,1
3766,2006,6091,4571,1270,459,0,166,161,6,167,1
3766,2007,6577,4666,1299,527,0,126,161,6,167,1
3766,2008,6963,4639,1193,471,0,214,154,6,160,1
3766,2009,5570,4521,1110,181,0,3,154,6,160,1
3766,2010,5494,4681,1219,222,0,81,154,6,160,1
3766,2011,5599,4741,1281,243,0,63,154,6,160,1
3766,2012,5529,4794,1286,210,0,76,154,6,160,1
3766,2013,6539,5263,1593,438,0,256,156,6,162,1
3766,2014,6557,5198,1411,279,0,115,156,6,162,1
3771,2004,5163,2903,1917,295,36,139,129,43,172,1
3771,2005,5648,3011,1571,375,44,186,116,49,165,1
3771,2006,6702,3482,1832,505,90,263,93,59,152,1
3771,2007,8008,4147,2348,650,87,224,139,60,199,1
3771,2008,9151,4951,2813,659,127,295,107,34,141,1
3771,2009,6750,4934,2713,367,98,188,104,36,140,1
3771,2010,6416,5103,2885,242,35,104,104,38,142,1
3771,2011,7192,5510,3226,411,19,170,84,38,122,1
3771,2012,7630,5432,3019,520,18,227,82,39,121,1
3771,2013,9103,5901,3221,718,3,374,80,30,110,1
3771,2014,10020,6660,3406,798,3,409,80,22,102,1
3773,2004,1499,2834,781,218,102,68,169,107,276,1
3773,2005,2567,6822,1380,241,90,-132,190,113,303,1
3773,2006,3111,5770,1367,-430,110,-1365,132,67,199,1
3773,2007,2668,2717,637,-65,173,-3619,133,89,222,1
3773,2008,1091,2130,278,-463,179,-527,145,133,278,1
3773,2009,1247,2334,303,-255,179,-243,122,139,261,1
3773,2010,1513,2292,292,-36,177,-6,144,162,306,1
3773,2011,1239,4350,375,-235,190,1646,140,167,307,1
3773,2012,1573,4987,340,0,190,837,146,164,310,1
3773,2013,1567,6363,1084,-178,270,-244,145,149,294,1
3773,2014,1823,6553,1303,-399,316,-177,145,156,301,1
3774,2005,49813,50705,29220,6620,158,4754,353,183,536,1
3774,2006,57055,47693,26766,7728,177,5410,382,199,581,1
3774,2007,66835,55703,30428,9534,241,5177,462,253,715,1
3774,2008,69731,52301,27058,8234,415,1419,168,210,378,1
3774,2009,68006,51115,23752,8719,313,2234,168,223,391,1
3774,2010,82418,71473,41832,9992,354,3203,183,227,410,1
3774,2011,97315,73493,40797,13497,389,3641,126,299,425,1
3774,2012,106248,82111,44477,15261,410,5301,181,275,456,1
3774,2013,114272,103867,43686,14546,421,4442,225,282,507,1
3774,2014,123050,108705,45862,14752,441,3322,204,341,545,1
3775,2004,1395,974,282,202,0,117,176,0,176,1
3775,2005,1838,2133,1529,-143,0,-860,192,0,192,1
3775,2006,1731,2032,1541,-5,0,-120,135,0,135,1
3775,2007,2742,1471,964,277,0,17,162,0,162,1
3775,2008,2596,1546,1033,176,0,2,201,0,201,1
3775,2009,2832,1854,1358,244,0,110,200,0,200,1
3775,2010,2968,2027,1609,166,0,59,197,0,197,1
3775,2011,3426,1991,1701,-110,0,-100,175,0,175,1
3775,2012,3830,1704,1377,-31,0,69,175,0,175,1
3775,2013,3940,2627,1109,-19,0,-138,179,0,179,1
3775,2014,4325,2787,1193,73,0,63,179,0,179,1
3775,2015,5215,5663,2332,427,0,263,179,0,179,1
3776,2004,4861,3313,1047,950,4,613,139,1,140,1
3776,2005,7294,6263,529,1334,6,1050,208,1,209,1
3776,2006,8478,9010,3110,1174,8,1445,234,0,234,1
3776,2007,9783,9027,2814,906,7,192,253,0,253,1
3776,2008,10291,8398,3007,718,4,-829,262,0,262,1
3776,2009,12813,8342,2489,1139,4,293,146,0,146,1
3776,2010,14466,8327,2927,1181,6,314,118,0,118,1
3776,2011,15811,8275,2845,798,11,11,136,0,136,1
3776,2012,23528,11701,5937,1539,30,293,127,0,127,1
3776,2013,26756,12786,6768,1528,62,239,128,54,182,1
3776,2014,31698,15777,8012,1414,195,59,88,74,162,1
3777,2005,1226,1813,433,271,0,175,289,1,290,1
3777,2006,920,1606,151,-77,72,-209,209,55,264,1
3777,2007,714,1456,197,-280,10,-1222,213,61,274,1
3777,2008,624,712,135,-563,6,-970,172,60,232,1
3777,2009,582,566,149,-360,0,-615,180,0,180,1
3777,2010,427,111,207,-345,0,-667,238,0,238,1
3777,2011,66,172,150,-170,0,-184,215,0,215,1
3777,2012,107,71,110,-94,0,-61,189,0,189,1
3777,2013,444,217,33,-73,0,-93,202,0,202,1
3777,2014,264,1571,446,-157,8,-275,204,10,214,1
3777,2015,797,1206,717,-136,0,-812,200,0,200,1
3782,2005,1332,2981,821,307,18,96,184,428,612,1
3782,2006,2840,3514,1295,232,23,51,232,526,758,1
3782,2007,2735,3586,1543,-152,102,-183,403,160,563,1
3782,2008,1893,1795,1619,-66,58,-1890,280,172,452,1
3782,2009,370,743,1311,-279,50,-1349,299,121,420,1
3782,2010,458,1605,1586,8,29,-255,292,98,390,1
3782,2011,519,1587,1572,68,27,-8,309,98,407,1
3782,2012,628,1896,1775,113,21,-43,320,98,418,1
3782,2013,530,1981,1344,-154,50,-297,375,100,475,1
3782,2014,612,2249,547,-270,59,-101,416,96,512,1
3782,2015,606,2180,825,-472,55,-550,416,96,512,1
3784,2005,12606,6436,3306,1298,26,582,230,194,424,1
3784,2006,12229,5778,2321,1405,54,464,252,157,409,1
3784,2007,13709,7786,3998,1219,34,445,310,113,423,1
3784,2008,13279,6397,2376,689,56,313,319,87,406,1
3784,2009,9387,5690,2143,-15,80,-363,368,96,464,1
3784,2010,9273,5635,1995,673,17,97,334,73,407,1
3784,2011,9157,5407,1853,299,19,-37,352,27,379,1
3784,2012,10836,6908,3127,422,30,60,254,24,278,1
3784,2013,27271,15376,9655,2916,56,824,229,24,253,1
3784,2014,28069,16387,9933,3066,47,982,155,60,215,1
3787,2005,631,1436,142,234,88,135,147,355,502,1
3787,2006,692,4470,119,96,144,42,193,440,633,1
3787,2007,502,4286,63,-227,248,-141,211,391,602,1
3787,2008,552,3871,148,-238,233,-512,239,398,637,1
3787,2009,534,3437,91,-348,490,-398,242,348,590,1
3787,2010,655,3252,141,-173,464,-263,242,426,668,1
3787,2011,753,3238,127,13,397,-12,242,508,750,1
3787,2012,879,3313,116,92,426,75,246,603,849,1
3787,2013,546,3117,100,-182,402,-195,246,718,964,1
3787,2014,601,2968,93,-129,362,-143,254,728,982,1
3794,2005,3611,3501,1472,934,216,478,282,36,318,1
3794,2006,3916,3815,1497,715,301,385,238,36,274,1
3794,2007,3750,4053,1671,416,218,156,223,69,292,1
3794,2008,4140,4236,1802,872,149,149,296,81,377,1
3794,2009,4456,4992,2312,809,185,273,296,79,375,1
3794,2010,4783,5930,2839,1259,153,513,215,73,288,1
3794,2011,8974,10993,6699,2740,44,1283,311,48,359,1
3794,2012,10737,11716,6042,2561,59,1177,311,48,359,1
3794,2013,12602,13868,6580,2687,121,1081,151,72,223,1
3794,2014,13854,15987,7498,2811,296,1275,160,38,198,1
3796,2005,1227,1651,275,244,0,101,269,22,291,1
3796,2006,1595,1721,260,122,0,61,261,41,302,1
3796,2007,1938,1750,293,205,0,33,349,41,390,1
3796,2008,2173,1956,417,392,0,88,308,41,349,1
3796,2009,2258,1951,379,554,0,149,365,41,406,1
3796,2010,2375,2186,443,715,0,223,305,41,346,1
3796,2011,2119,2137,369,561,0,89,286,41,327,1
3796,2012,1832,2016,382,352,0,-59,286,41,327,1
3796,2013,1820,1917,396,389,0,-37,286,21,307,1
3796,2014,1852,1974,407,561,0,67,285,21,306,1
3798,2005,1582,2478,281,279,46,195,242,869,1111,1
3798,2006,1917,2909,566,281,1,114,287,778,1065,1
3798,2007,1862,2528,218,295,3,-34,391,1142,1533,1
3798,2008,1757,2330,125,79,6,-43,323,0,323,1
3798,2009,1601,2408,169,143,29,73,323,875,1198,1
3798,2010,2022,2848,472,198,14,99,333,277,610,1
3798,2011,3302,3701,1146,231,6,175,266,17,283,1
3798,2012,4024,3618,955,543,0,210,240,0,240,1
3798,2013,4278,3841,850,600,0,280,182,0,182,1
3798,2014,4302,4503,1185,707,0,424,182,0,182,1
3799,2005,18522,10339,3978,844,3,689,150,164,314,1
3799,2006,20006,11115,3308,974,0,549,192,0,192,1
3799,2007,21937,11615,3440,1175,0,604,218,0,218,1
3799,2008,23239,11075,3463,123,2,-404,211,164,375,1
3799,2009,17197,9291,2654,-330,0,-855,199,0,199,1
3799,2010,15611,9415,2910,420,4,-77,290,140,430,1
3799,2011,15406,9149,3805,-271,10,-1155,266,141,407,1
3799,2012,16333,9876,4101,727,0,583,181,0,181,1
3799,2013,17201,9424,3659,531,11,241,171,131,302,1
3799,2014,16382,9574,3780,129,0,-79,155,0,155,1
3800,2005,4072,6787,1094,1285,341,670,502,615,1117,1
3800,2006,3967,6917,1017,1267,205,569,482,554,1036,1
3800,2007,4142,7138,871,885,378,642,642,162,804,1
3800,2008,3783,7051,711,887,424,352,661,87,748,1
3800,2009,3497,7257,994,933,239,208,654,75,729,1
3800,2010,3537,7179,978,881,211,413,778,54,832,1
3800,2011,3841,7611,1145,986,315,472,909,41,950,1
3800,2012,3931,8070,1036,1150,453,710,867,30,897,1
3800,2013,4204,11413,2861,1238,274,800,649,29,678,1
3800,2014,7120,11927,2590,1586,341,1020,715,34,749,1
3803,2005,1271,968,367,271,22,149,108,54,162,1
3803,2006,999,1416,294,-102,88,-183,115,59,174,1
3803,2007,1115,1505,400,51,16,57,52,56,108,1
3803,2008,1032,1295,189,54,5,49,42,51,93,1
3803,2009,817,1277,364,-73,2,-165,53,54,107,1
3803,2010,813,1024,213,-135,0,-108,18,0,18,1
3803,2011,729,927,232,15,0,-119,18,1,19,1
3803,2012,745,874,252,-65,0,-76,62,1,63,1
3803,2013,884,978,339,39,0,13,121,1,122,1
3803,2014,839,921,327,-68,0,-77,121,1,122,1
3814,2005,1803,1640,763,345,0,134,220,1,221,1
3814,2006,2054,1981,921,472,0,194,222,1,223,1
3814,2007,1789,1822,772,112,0,4,222,1,223,1
3814,2008,1838,1754,854,80,0,6,229,1,230,1
3814,2009,1711,1779,895,112,0,7,223,1,224,1
3814,2010,2439,1996,1165,129,0,2,223,1,224,1
3814,2011,1856,1757,1036,126,0,-18,229,1,230,1
3814,2012,1839,1674,992,52,0,-39,229,1,230,1
3814,2013,2442,1531,1138,-153,0,-288,266,1,267,1
3814,2014,2204,1546,1105,149,0,48,304,1,305,1
3816,2005,1944,2805,1449,398,3,196,80,9,89,1
3816,2006,2009,3072,1234,390,22,202,79,8,87,1
3816,2007,2075,3009,1016,400,14,203,99,8,107,1
3816,2008,1987,3041,1006,252,9,86,68,8,76,1
3816,2009,1535,2897,822,135,38,65,68,8,76,1
3816,2010,1584,3261,1138,171,56,73,80,8,88,1
3816,2011,1900,3268,1058,269,50,99,81,12,93,1
3816,2012,1969,3289,886,374,1,184,81,11,92,1
3816,2013,2183,3421,841,417,2,185,81,11,92,1
3816,2014,2226,3664,827,416,2,247,69,11,80,1
3817,2006,36766,24622,12989,3148,121,2016,227,482,709,1
3817,2007,45058,27967,14743,4408,165,2224,222,577,799,1
3817,2008,41777,26519,12355,4078,121,2041,216,621,837,1
3817,2009,34053,27204,12075,2235,29,1238,141,663,804,1
3817,2010,33164,26451,10929,2527,51,1313,131,643,774,1
3817,2011,33416,27478,11799,2832,37,1233,212,656,868,1
3817,2012,32168,28133,10774,2889,35,1681,319,593,912,1
3817,2013,35146,29527,12443,3223,34,2134,177,639,816,1
3817,2014,36535,31714,12855,3436,31,1638,134,537,671,1
3822,2006,6625,2753,1151,472,0,267,208,1,209,1
3822,2007,6707,2544,886,264,0,157,212,1,213,1
3822,2008,6686,2669,896,331,0,158,231,1,232,1
3822,2009,5789,2675,810,272,0,135,236,1,237,1
3822,2010,12660,6442,2011,NULL,9,768,163,33,196,1
3822,2011,13206,7546,3416,1004,15,424,154,41,195,1
3822,2012,13601,7655,3202,981,14,401,155,41,196,1
3822,2013,13323,7350,2535,903,26,506,155,33,188,1
3822,2014,13922,8318,2922,1157,0,693,184,12,196,1
3823,2006,2238,2640,521,500,9,264,277,109,386,1
3823,2007,2813,4535,629,515,38,-170,155,78,233,1
3823,2008,4502,4339,1566,330,7,-1644,185,53,238,1
3823,2009,2932,1806,1234,994,0,-2192,709,0,709,1
3823,2010,2167,1886,1180,-1,0,-804,263,0,263,1
3823,2011,2961,1316,1167,12,0,-567,203,0,203,1
3823,2012,4312,1665,1265,396,0,-83,257,0,257,1
3823,2013,3205,1141,1107,8,0,-430,174,0,174,1
3823,2014,1514,838,614,NULL,0,-748,151,0,151,1
3824,2006,961,449,108,50,0,16,198,0,198,1
3824,2007,1092,500,138,53,0,25,208,0,208,1
3824,2008,983,426,84,2,0,-11,202,0,202,1
3824,2009,830,465,112,-9,0,9,196,0,196,1
3824,2010,764,390,95,-55,0,-52,210,0,210,1
3824,2011,918,369,121,-8,0,-53,226,0,226,1
3824,2012,961,429,162,29,0,17,251,0,251,1
3824,2013,1049,468,183,31,0,17,258,0,258,1
3824,2014,1093,502,195,44,0,18,264,0,264,1
3825,2006,932,1196,265,242,29,110,127,164,291,1
3825,2007,841,2358,1995,-284,50,-552,403,73,476,1
3825,2008,1467,1295,1410,39,30,-476,98,72,170,1
3825,2009,916,306,677,99,5,-637,411,79,490,1
3825,2010,576,377,364,-78,11,-253,239,81,320,1
3825,2011,252,184,122,-17,4,17,223,20,243,1
3825,2012,264,192,128,24,0,2,170,0,170,1
3825,2013,131,315,133,-96,0,-151,141,0,141,1
3825,2014,3948,1068,189,255,0,227,205,0,205,1
3826,2006,1417,1523,394,288,6,108,549,68,617,1
3826,2007,2034,1570,329,359,28,135,588,56,644,1
3826,2008,2005,1452,240,134,119,0,590,56,646,1
3826,2009,1704,1420,228,86,50,-20,430,12,442,1
3826,2010,1854,1407,209,117,60,6,295,12,307,1
3826,2011,2065,1805,443,409,16,164,295,18,313,1
3826,2012,2657,2096,499,466,46,248,330,18,348,1
3826,2013,3553,2536,694,504,22,272,355,18,373,1
3826,2014,3101,2953,2103,-632,41,-906,323,18,341,1
3835,2006,621,729,101,216,20,114,295,146,441,1
3835,2007,701,805,69,213,26,119,289,196,485,1
3835,2008,948,1095,185,394,35,219,302,304,606,1
3835,2009,800,1022,29,201,38,125,485,323,808,1
3835,2010,1262,1231,153,185,45,110,376,91,467,1
3835,2011,2656,1539,291,337,43,204,379,264,643,1
3835,2012,2826,1796,306,466,41,280,343,210,553,1
3835,2013,2783,1935,251,531,44,327,415,218,633,1
3835,2014,3094,2434,424,646,45,415,415,244,659,1
3836,2006,2518,2270,1308,412,173,201,362,46,408,1
3836,2007,3069,2579,1419,425,258,206,264,51,315,1
3836,2008,3411,2447,1112,423,222,185,381,100,481,1
3836,2009,3097,2484,1159,152,216,1,385,99,484,1
3836,2010,3137,2836,1484,263,152,25,216,73,289,1
3836,2011,4101,3503,1970,563,209,191,227,96,323,1
3836,2012,6732,4786,2907,840,156,363,318,71,389,1
3836,2013,8300,5537,3077,1295,150,623,343,62,405,1
3836,2014,8929,5682,2942,1048,309,402,279,59,338,1
3837,2006,8716,3509,2029,424,20,209,342,106,448,1
3837,2007,8437,3467,1832,467,30,230,345,109,454,1
3837,2008,8031,3115,1410,300,30,184,128,90,218,1
3837,2009,6586,3074,1395,114,13,28,131,66,197,1
3837,2010,7097,3681,1917,214,19,95,133,54,187,1
3837,2011,7721,3742,1973,231,19,77,80,55,135,1
3837,2012,8085,3757,1924,237,34,115,96,36,132,1
3837,2013,8437,3878,1913,326,51,167,90,48,138,1
3837,2014,9038,4579,2124,432,40,229,101,185,286,1
3839,2006,4519,4428,1533,805,0,540,323,0,323,1
3839,2007,5466,4930,1712,804,0,410,353,0,353,1
3839,2008,5786,4967,1623,802,0,262,294,0,294,1
3839,2009,4900,5261,1719,828,0,347,239,0,239,1
3839,2010,4242,5076,1400,584,0,216,169,0,169,1
3839,2011,3931,5231,1387,715,0,235,117,0,117,1
3839,2012,3489,5482,1460,666,0,252,139,0,139,1
3839,2013,3239,5238,1302,555,0,237,111,0,111,1
3839,2014,3320,5836,1895,509,0,92,142,0,142,1
3841,2006,2096,2799,503,287,471,189,352,363,715,1
3841,2007,2137,2971,561,304,383,197,315,365,680,1
3841,2008,2074,2827,379,246,446,59,292,243,535,1
3841,2009,1512,2684,249,-41,444,25,364,192,556,1
3841,2010,1435,2652,225,11,387,15,418,187,605,1
3841,2011,1332,2414,236,-56,405,-230,499,232,731,1
3841,2012,1200,2455,264,-73,461,14,319,253,572,1
3841,2013,1376,2647,321,97,297,105,256,220,476,1
3841,2014,1519,2842,327,142,173,211,303,212,515,1
3842,2006,1203,990,400,234,18,79,161,14,175,1
3842,2007,1267,1211,117,143,15,8,181,18,199,1
3842,2008,971,994,266,-151,24,-369,316,25,341,1
3842,2009,1393,1286,527,206,28,27,297,218,515,1
3842,2010,1933,1415,528,255,17,-43,329,280,609,1
3842,2011,1951,1761,803,367,13,69,318,328,646,1
3842,2012,2112,1793,750,378,15,84,285,167,452,1
3842,2013,2062,1936,852,267,28,39,259,228,487,1
3842,2014,2891,1971,758,435,28,125,398,47,445,1
3844,2006,5362,2355,1115,481,0,235,291,1,292,1
3844,2007,6031,2551,1056,570,10,292,340,12,352,1
3844,2008,6023,2633,893,619,0,286,285,0,285,1
3844,2009,4783,2717,738,557,0,298,210,0,210,1
3844,2010,5008,3002,827,499,2,232,304,1,305,1
